coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
a7eef1d5-8c10-4386-bb4f-a8e83fffe2bb,,,preservedspecimen,,quadrula quadrata,43411,bivalvia,ncsm-unio,,,,mapleleaf,"[""Mapleleaf""]",north america,,united states,usa,lauderdale,3/5/2006,2017-03-24T13:26:25.067263+00:00,0.289855072,,,,,,1e648c722ad66cf8f78a8508901ef4969d51a9df,,unionidae,aeb2006-002,"[""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_taxonid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""gbif_canonicalname_added"", ""dwc_order_replaced"", ""idigbio_isocountrycode_added"", ""dwc_datasetid_replaced""]",,quadrula,,"{""lat"": 34.7838, ""lon"": -87.8876}",,FALSE,FALSE,,,3,,ncsm,ncsm,,animalia,,,,,,,"tennessee river, trm 241.4, small unnamed island, smithsonia light and day mark 241.4, across from mouth of mulberry creek, [5.15 air miles ene center cherokee], [cherokee quad].",,,,,,,,,444a7e0a-117f-46b7-a0c9-9a45bdfd93c4,unionoida,mollusca,"[""cf93f9ef-b45e-474c-9ca9-3edc4ad11a4d\\444a7e0a-117f-46b7-a0c9-9a45bdfd93c4""]",,cf93f9ef-b45e-474c-9ca9-3edc4ad11a4d,quadrula quadrula,quadrata,64,alabama,9225874,accepted,species,,a7eef1d5-8c10-4386-bb4f-a8e83fffe2bb,,"[air mileage and quad added 6 apr 2006, jms]; riverbank of reservoir, low water.",,tennessee r.
69b2ff5f-c8f4-4263-9b61-6995d703b0a9,,,preservedspecimen,,quadrula quadrata,46610,bivalvia,ncsm-unio,,,,mapleleaf,"[""Mapleleaf""]",north america,,united states,usa,colbert,6/10/2000,2017-03-24T13:26:25.067263+00:00,0.289855072,,,,,,53d9e34079a6fbd0687c6a0e8277266b4efc5419,,unionidae,invert16045,"[""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_taxonid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""gbif_canonicalname_added"", ""dwc_order_replaced"", ""idigbio_isocountrycode_added"", ""dwc_datasetid_replaced""]",,quadrula,,"{""lat"": 34.7325, ""lon"": -87.7792}",,FALSE,FALSE,,,9,,ncsm,ncsm,,animalia,,,,,,,"tennessee river, trm 249.1, buck island, 40m downstream from right decending bank, lowermost island, [point estimated 4.41 air miles w center tuscumbia], [pride quad].",,,,,,,,,f1fafef7-f4d7-48ff-9e87-4e37a3394a1c,unionoida,mollusca,"[""cf93f9ef-b45e-474c-9ca9-3edc4ad11a4d\\f1fafef7-f4d7-48ff-9e87-4e37a3394a1c""]",,cf93f9ef-b45e-474c-9ca9-3edc4ad11a4d,quadrula quadrula,quadrata,162,alabama,9225874,accepted,species,,69b2ff5f-c8f4-4263-9b61-6995d703b0a9,,"[air miles, quad, and coordinates added 20 sept 2007, nas].",,tennessee r.
28d93fc6-4d52-44fc-ae14-ec9c62c81472,,,preservedspecimen,,quadrula quadrata,874599,bivalvia,invertebrate zoology,,,manning & lipford,,,north america,,united states,usa,,8/12/1979,2017-06-14T09:15:39.298990+00:00,0.231884058,,,,,,39aa349a9253eee472adcee30dec2d76ac35d004,,unionidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_order_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,quadrula,,,,FALSE,FALSE,"animalia, mollusca, bivalvia, unionidae",,2,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"castor river, zalma, near zalma park route 51",,,,,,,,,http://n2t.net/ark:/65665/3e6713233-c3c9-475f-9982-1ff11b551415,unionoida,mollusca,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3e6713233-c3c9-475f-9982-1ff11b551415""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,quadrula quadrula,quadrata,224,missouri,9225874,accepted,species,,28d93fc6-4d52-44fc-ae14-ec9c62c81472,12-Aug-79,,,
98c00da4-34a9-43c7-a734-c1d0d48d0da8,,,preservedspecimen,,quadrula quadrata,150441,bivalvia,invertebrate zoology,,,frierson,,,north america,,united states,usa,,,2017-06-14T09:15:39.298990+00:00,0.188405797,,,,,,a8d24c60c2c622dce179e0fb50550136e83120b2,,unionidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_order_added""]",,quadrula,,,,FALSE,FALSE,"animalia, mollusca, bivalvia, unionidae",,12,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,sabine river,,,,,,,,,http://n2t.net/ark:/65665/3ea95ff45-4978-4342-b118-5f30270a4329,unionoida,mollusca,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3ea95ff45-4978-4342-b118-5f30270a4329""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,quadrula quadrula,quadrata,,louisiana,9225874,accepted,species,,98c00da4-34a9-43c7-a734-c1d0d48d0da8,,,,
8fd9f6fa-fab5-48ed-8634-b36373739dc6,,,preservedspecimen,,quadrula quadrata,13242,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"j.m. berlocher, m.a. harris & p.a. ceas",,,north america,,united states,usa,greene,1992-06-30T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,540d134802541108025f102fc0e407439fc4009d,6/30/1992,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 39.37878, ""lon"": -90.40926}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"apple creek, 4 mi s white hall, rt. 267, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs13242,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\2814183"", ""urn:uuid:d4da820a-dbdf-4169-9140-2faed412215c"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs13242"", ""97164605-d4b1-4b74-8cba-fddf834137e0\\http://biocoll.inhs.illinois.edu/mollusk/inhs13242""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,182,illinois,9225874,accepted,species,,8fd9f6fa-fab5-48ed-8634-b36373739dc6,,,,
f0f8ff43-6c7e-4f68-8b0b-737b07259318,,,preservedspecimen,,quadrula quadrata,46977,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"bernard e. sietman, t. griffith, a. stoneman & e. monroe",,,north america,,united states,usa,polk,2008-08-12T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,46128f867ae6327a79b0ba05241e0eb6084f9204,8/12/2008,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 48.0138, ""lon"": -97.0632}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"red river of the north, 6 mi nnw grand forks, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs46977,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\2847918"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs46977"", ""urn:uuid:1a772450-ad2e-4d36-bdcb-3ee2890d0b71""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,225,minnesota,9225874,accepted,species,,f0f8ff43-6c7e-4f68-8b0b-737b07259318,,,,
6964d0b7-bc92-4073-9ba0-7dadcb7a5ee9,,,preservedspecimen,,quadrula quadrata,49007,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,andrew edgcumbe & k. baumann,,,north america,,united states,usa,winona,2010-09-07T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,8683a4ea0471d8e7a786e5b32c78fd1ee117040e,9/7/2010,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 43.85674, ""lon"": -91.30253}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"mississippi river, 2.1 mi n la crescent, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs49007,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs49007"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\2849948"", ""urn:uuid:909dd468-4dc9-4361-96c7-0245e9b32a87""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,250,minnesota,9225874,accepted,species,,6964d0b7-bc92-4073-9ba0-7dadcb7a5ee9,,,,
bde8a6da-5ce9-44b3-b73e-3277b334039a,,,preservedspecimen,,quadrula quadrata,49138,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"jeremy s. tiemann, et al.",,,north america,,united states,usa,vermilion,2014-07-23T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,1cad451943da6103dfd0a4a6c1a667418f95814a,7/23/2014,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 40.13669, ""lon"": -87.65481}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"north fork vermilion river, danville, williams st. bridge, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs49138,unionoida,mollusca,"[""urn:uuid:1f3465b4-f44f-4bc2-9619-ce4ae3aeb4ab"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\2850079"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs49138""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,204,illinois,9225874,accepted,species,,bde8a6da-5ce9-44b3-b73e-3277b334039a,,,,
80413729-61ed-4377-bdaf-d472978e6afa,,,preservedspecimen,,quadrula quadrata,79423,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"bernard e. sietman, k. weber, g. wege, andrew edgcumbe, n. ward, j. jaka & c. weggler",,,north america,,united states,usa,goodhue,2010-08-18T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,1122343051d07c4353db8fca855eef8cc16e4888,8/18/2010,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 44.77046, ""lon"": -92.93181}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"mississippi river, 4 mi s cottage grove; nininger channel; multiple sites in lower pool 2, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs79423,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\2880364"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs79423"", ""urn:uuid:036e13b2-e81d-48c8-9886-cf869bb4fbf9""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,230,minnesota,9225874,accepted,species,,80413729-61ed-4377-bdaf-d472978e6afa,,,,
0456b305-d61a-4c5a-8e1c-c4cdb6c672dc,,,preservedspecimen,,quadrula quadrata,82855,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,linden trial,,,north america,,united states,usa,ray,1997-07-17T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,9cdb24913b1c81114692948b5a179421c649ca33,7/17/1997,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 39.40191, ""lon"": -94.04387}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"crooked river, crooked river conservation area, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs82855,unionoida,mollusca,"[""urn:uuid:436dfbfd-9573-4b51-be54-62322d610416"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\2883796"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs82855""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,198,missouri,9225874,accepted,species,,0456b305-d61a-4c5a-8e1c-c4cdb6c672dc,,,,
e944e002-1737-447a-9d72-3e9d2ad5f367,,,preservedspecimen,,quadrula quadrata,83168,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,helms & associates,,,north america,,united states,usa,lousia,,2017-12-06T15:24:48.513247+00:00,0.231884058,,,,,,ba7d3a637823b08551a0ef3b951be2408aff65bc,2014-07-00,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 41.21726, ""lon"": -91.1966}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"iowa river, n wapello, u.s. hwy. 61, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs83168,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs83168"", ""urn:uuid:5fb8061d-3c19-4ae9-b80e-b6ec88e849fc"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\4453598""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,,iowa,9225874,accepted,species,,e944e002-1737-447a-9d72-3e9d2ad5f367,2014-july-28- 31,,,
a298781b-a7f9-4c8b-9d57-af3d90763c42,,,preservedspecimen,,quadrula quadrata,83180,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"ecological specialists, inc.",,,north america,,united states,usa,grant,,2017-12-06T15:24:48.513247+00:00,0.231884058,,,,,,745e49f966de2f3c89a5b92dccd186db6eb310f5,2006-08-00,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 42.71681, ""lon"": -90.99903}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"mississippi river, cassville, from riverside park to mouth of dewey creek, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs83180,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs83180"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\4453610"", ""urn:uuid:fd0de877-cede-41f9-9385-d6eb18c488a6""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,,wisconsin,9225874,accepted,species,,a298781b-a7f9-4c8b-9d57-af3d90763c42,2006-august-7- 11,,,
856152cd-9be4-4033-9a08-c0f28064873a,,,preservedspecimen,,quadrula quadrata,84185,bivalvia,invertebrate zoology,,,beadle,,,north america,,united states,usa,,,2017-06-14T09:15:39.298990+00:00,0.173913043,,,,,,8d31e6d48726aa60c9c3fed5f1836ca656704964,,unionidae,,"[""dwc_taxonrank_added"", ""dwc_specificepithet_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_order_added""]",,quadrula,,,,FALSE,FALSE,"animalia, mollusca, bivalvia, unionidae",,2,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3efb0cd94-9899-45f1-bcca-91751de17540,unionoida,mollusca,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3efb0cd94-9899-45f1-bcca-91751de17540""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,quadrula quadrula,quadrata,,mississippi,9225874,accepted,species,,856152cd-9be4-4033-9a08-c0f28064873a,,,,
67c7b92d-6d7d-4eea-9315-2fcb622c6ed3,,,preservedspecimen,,quadrula quadrata,738353,bivalvia,invertebrate zoology,,,h. murray,,,north america,,united states,usa,brown county,6/15/1956,2017-06-14T09:15:39.298990+00:00,0.246376812,,,,,,4e362e2005dadebfbb5d738cb0eb54554a83a364,,unionidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_order_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected""]",,quadrula,,,,FALSE,FALSE,"animalia, mollusca, bivalvia, unionidae",,2,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,delaware river,,,,,,,,,http://n2t.net/ark:/65665/3f79d5da2-185b-4c91-a185-dbfa19be537b,unionoida,mollusca,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3f79d5da2-185b-4c91-a185-dbfa19be537b""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,quadrula quadrula,quadrata,167,kansas,9225874,accepted,species,,67c7b92d-6d7d-4eea-9315-2fcb622c6ed3,15-Jun-56,,,
fdea00ef-9fcb-4250-9ad1-0ce572310700,,,preservedspecimen,,quadrula quadrata,85770,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"ecological specialists, inc.",,,north america,,united states,usa,poinsett,,2017-12-06T15:24:48.513247+00:00,0.231884058,,,,,,51f06c2e956b2fc209e6d48bf5703b1212d0b0af,2005-05-00,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_taxonomicstatus_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 35.68444, ""lon"": -90.58362}",,FALSE,FALSE,,,2,,inhs,,,animalia,,,,,,,"ditch no. 10, between rt. 63 and roden rd., north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs85770,unionoida,mollusca,"[""urn:uuid:7ac2bca2-af9b-466e-b23c-591782394761"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs85770"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\4484768""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,,arkansas,9225874,accepted,species,,fdea00ef-9fcb-4250-9ad1-0ce572310700,2005-may-3- 9,,,
0f81fb88-c2e9-416f-98eb-94b056a1f342,,,preservedspecimen,,quadrula quadrata,85836,bivalvia,mollusk,016aa1cb-370a-43e5-a2aa-f3e7c14f94c2,,"heidi l. dunn, k. cranney, n. wurmb, j. gardner, j. upchurch & b. smith",,,north america,,united states,usa,lewis,2009-10-07T00:00:00+00:00,2017-12-06T15:24:48.513247+00:00,0.246376812,,,,,,0a9bf425db77416c76363a3be7e598fd0f709622,10/7/2009,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_taxonomicstatus_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,quadrula,,"{""lat"": 40.12828, ""lon"": -91.51359}",,FALSE,FALSE,,,1,,inhs,,,animalia,,,,,,,"mississippi river, riverward of canton, river mile 342.5, north america",,,,,,,,,http://biocoll.inhs.illinois.edu/mollusk/inhs85836,unionoida,mollusca,"[""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\4484834"", ""urn:uuid:05c48fdf-bf6e-4ccb-a0cc-01134950d569"", ""7370af7d-07b5-4fc6-9eca-0204b4d6e33e\\http://biocoll.inhs.illinois.edu/mollusk/inhs85836""]",,7370af7d-07b5-4fc6-9eca-0204b4d6e33e,quadrula quadrula,quadrata,280,missouri,9225874,accepted,species,,0f81fb88-c2e9-416f-98eb-94b056a1f342,,,,
