species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,usnm,738295,preservedspecimen,2,united states,kansas,elk river above elk falls,1951,,,
Amblema plicata,usnm,738296,preservedspecimen,2,united states,kansas,neosho river,1956,,,
Amblema plicata,usnm,795057,preservedspecimen,4,united states,illinois,mississippi river keithsburg willowbar site river mile 425,1978,,,
Amblema plicata,usnm,780864,preservedspecimen,1,united states,alabama,tennessee river mile 303 near decatur,,,,
Amblema plicata,usnm,745953,preservedspecimen,2,united states,iowa,mendon,1907,,,
Amblema plicata,usnm,853479,preservedspecimen,12,united states,wisconsin,prairie du chien e channel just n of highway 18 bridge river mile 635.5,1977,,,
Amblema plicata,usnm,528700,preservedspecimen,8,united states,iowa,,,,,
Amblema plicata,usnm,84214,preservedspecimen,2,united states,texas,houston,,,,
Amblema plicata,usnm,464609,preservedspecimen,6,united states,texas,colorado river austin,,,,
Amblema plicata,usnm,1152196,preservedspecimen,2,united states,oklahoma,kiamichi river at eubanks south bridge crossing,1979,,,
Amblema plicata,usnm,746017,preservedspecimen,2,united states,iowa,,1907,,,
Amblema plicata,usnm,133279,preservedspecimen,4,united states,texas,,,,,
Amblema plicata,usnm,508626,preservedspecimen,2,united states,iowa,,,,,
Amblema plicata,usnm,513709,preservedspecimen,1,united states,kansas,pawnee river pawnee creek,1939,,,
Amblema plicata,usnm,84187,preservedspecimen,2,united states,minnesota,st. peters,,,,
Amblema plicata,usnm,524035,preservedspecimen,2,united states,texas,chacon creek eagle pass bridge 1 mile below la pryor,1919,,,
Amblema plicata,usnm,745611,preservedspecimen,2,united states,minnesota,,1907,,,
Amblema plicata,usnm,664583,preservedspecimen,10,united states,louisiana,bayou d'arbonne,1955,,,
Amblema plicata,usnm,424943,preservedspecimen,8,united states,kansas,caney creek camp ta-la-hi 5 mile se of cedarvale,,,,
Amblema plicata,usnm,540074,preservedspecimen,6,united states,iowa,des moines river,1921,,,
Amblema plicata,usnm,540377,preservedspecimen,1,united states,indiana,sw of new harmony,1904,,,
Amblema plicata,usnm,521313,preservedspecimen,2,united states,iowa,skunk river,,,,
Amblema plicata,usnm,745391,preservedspecimen,4,united states,ohio,muskingum river adams below dam at lowell,1966,,,
Amblema plicata,usnm,535277,preservedspecimen,2,united states,iowa,,,,,
Amblema plicata,ncsm,7112,preservedspecimen,2,united states,kentucky,ohio river ca. 4 miles above paducah.,1980,,,
Amblema plicata,ncsm,30717,preservedspecimen,3,united states,tennessee,tennessee river trm 200.1 [kentucky lake] [point estimated 2.74 air miles wsw center nixon] [counce quad].,1998,35.0983,-88.3006,
Amblema plicata,ncsm,44389,preservedspecimen,4,united states,oklahoma,bear creek 7 [air] miles [sse center] of cleveland at keystone reservoir (arkansas river) [terlton quad].,1976,36.2269,-96.3964,
Amblema plicata,ncsm,44409,preservedspecimen,4,united states,oklahoma,fort gibson rerservoir (grand river) [point estimated 5.29 air miles ese center] wagoner at taylor ferry recreation area north of highway 51 on west shore of lake [wagoner east quad].,1978,35.9408,-95.2764,
Amblema plicata,ncsm,46888,preservedspecimen,2,united states,ohio,deer creek [point estimated 1.31 se center] fayette [fayette quad].,1977,41.6706,-84.3031,
Amblema plicata,ncsm,48382,preservedspecimen,4,united states,ohio,sandusky bay (lake erie) at ohio agricultural experimental station [point estimated 2.08 air miles wsw center crystal rock] [vickery quad].,1962,41.4405,-82.8835,
Amblema plicata,ncsm,63067,preservedspecimen,2,united states,kentucky,lake barkley nickels branch [point estimated 8.96 air miles se calvert city] [birmingham point quad].,1999,36.9861,-88.1993,
Amblema plicata,ncsm,84522,preservedspecimen,2,united states,alabama,alabama river arm 168.7 25 m from right descending bank across from elm bluff access area [3.84 air miles e center pinebluff] [elm bluff quad].,1999,32.1686,-87.1128,
Amblema plicata,usnm,528700,preservedspecimen,7,united states,iowa,; ; united states; iowa; muscatine; miss. river.,,,,
Amblema plicata,usnm,755212,preservedspecimen,4,united states,iowa,; ; united states; iowa; mississippi river; leclair; [12.5 mi ne davenport; r5e t79n; leclaire twp.; scott co.],,,,
Amblema plicata,usnm,84183,preservedspecimen,2,united states,kansas,; ; united states; kansas; topeka.,,,,
Amblema plicata,usnm,84171,preservedspecimen,2,united states,kansas,; ; united states; kansas; kansas r.; smoky hill fork.,,,,
Amblema plicata,usnm,521304,preservedspecimen,2,united states,illinois,; ; united states; illinois; spoon river.,,,,
Amblema plicata,usnm,738338,preservedspecimen,4,united states,kansas,; ; united states; kansas; allen co.; neosho r.,,,,
Amblema plicata,usnm,539941,preservedspecimen,2,united states,iowa,; ; united states; iowa; miss. river; n. of marquette.,,,,
Amblema plicata,usnm,123170,preservedspecimen,2,united states,minnesota,; ; united states; minnesota; ft. snelling.,,,,
Amblema plicata,usnm,746067,preservedspecimen,2,united states,iowa,; ; united states; iowa; mississippi river; guttenber; [29 mi nw of dubuque; r2w t92n; jefferson twp.; clayton co.],,,,
Amblema plicata,usnm,738284,preservedspecimen,2,united states,kansas,; ; united states; kansas; cherokee co.; neosho r.; 1.5 mi e oswego (labette).,,,,
Amblema plicata,usnm,508626,preservedspecimen,2,united states,iowa,; ; united states; iowa; des moines; des moines river.,,,,
Amblema plicata,usnm,592361,preservedspecimen,2,united states,illinois,; ; united states; illinois; wabash r.; mt. carmel.,,,,
Amblema plicata,usnm,592262,preservedspecimen,1,united states,kansas,; ; united states; kansas; osborne; solomon r.,,,,
Amblema plicata,usnm,25476,preservedspecimen,1,united states,ohio,; ; united states; ohio;,,,,
Amblema plicata,usnm,746345,preservedspecimen,2,united states,illinois,; ; united states; illinois; mississippi river; albany ill.; [4 mi s clinton ia; r2e t21n; albany twp.; whiteside co. ill.],,,,
Amblema plicata,usnm,512408,preservedspecimen,2,united states,kansas,; ; united states; kansas; neosho river.; emporia.,,,,
Amblema plicata,usnm,424943,preservedspecimen,18,united states,kansas,; ; united states; kansas; chautauqua co.; caney cr.; camp ta-la-hi; 5 m se of cedarvale.,,,,
Amblema plicata,usnm,738441,preservedspecimen,2,united states,kansas,; ; united states; kansas; labette co.; neosho r; n 1/2 s16 t32s r21e.,,,,
Amblema plicata,usnm,521313,preservedspecimen,2,united states,iowa,; ; united states; iowa; skunk river.,,,,
Amblema plicata,usnm,620251,preservedspecimen,6,united states,kansas,; ; united states; kansas; douglas co.; 4 mi sw lawrence; wakrusa creek; in sand bars and clay bottom.,,,,
Amblema plicata,usnm,745888,preservedspecimen,2,united states,iowa,lansing,1907,,,
Amblema plicata,usnm,528812,preservedspecimen,8,united states,iowa,iowa city,,,,
Amblema plicata,usnm,87826,preservedspecimen,2,united states,georgia,othcalooga river,,,,
Amblema plicata,usnm,251083,preservedspecimen,6,united states,oklahoma,chikaskia river tonkawa,,,,
Amblema plicata,usnm,540379,preservedspecimen,1,united states,indiana,sw of new harmony,1904,,,
Amblema plicata,usnm,780867,preservedspecimen,4,united states,tennessee,; ; united states; tennessee; grand riv.at dunnville,,,,
Amblema plicata,usnm,361715,preservedspecimen,4,united states,alabama,; ; united states; alabama; macon co.; big swamp cr.; sta.776 870,,,,
Amblema plicata,usnm,767789,preservedspecimen,2,united states,tennessee,; ; united states; tennessee; hardin co.; tn riv.; nr.boyd's landing,,,,
Amblema plicata,usnm,84167,preservedspecimen,10,united states,alabama,; ; united states; alabama; big prairie cr.,,,,
Amblema plicata,usnm,540267,preservedspecimen,2,united states,texas,; ; united states; texas; russell co.; co riv.,,,,
Amblema plicata,usnm,125790,preservedspecimen,2,united states,texas,; ; united states; texas; little brazos r.; sta.49,,,,
Amblema plicata,usnm,656620,preservedspecimen,6,united states,kentucky,; ; united states; kentucky; nelson co.; 1 mi.s of new haven; rolling fork salt r.; sta.1935,,,,
Amblema plicata,usnm,84177,preservedspecimen,2,united states,tennessee,; ; united states; tennessee;,,,,
Amblema plicata,usnm,677779,preservedspecimen,2,united states,kentucky,; ; united states; kentucky; shepherdsville; salt r.; sta.4087,,,,
Amblema plicata,chas,20108,preservedspecimen,1,united states,kansas,drury chikaskia river,1908,,,
Amblema plicata,chas,1896.941.3,preservedspecimen,1,united states,wisconsin,baraboo river,,,,
Amblema plicata,chas,24038,preservedspecimen,1,united states,oklahoma,tonkawa chikaskia river,1908,,,
Amblema plicata,usnm,757871,preservedspecimen,2,united states,texas,north atlantic ocean; gm; united states; texas; 20 mi.w houston; buffalo bayou; addicks dam,,,,
Amblema plicata,usnm,464678,preservedspecimen,10,united states,texas,; ; united states; texas; co co.; skull cr.; sta.110,,,,
Amblema plicata,usnm,84168,preservedspecimen,4,united states,alabama,; ; united states; alabama; uniontown,,,,
Amblema plicata,inhs,24842,preservedspecimen,1,united states,illinois,mackinaw river 4 mi sw mackinaw co. rd. 2675e north america,2000,40.50243,-89.42446,
Amblema plicata,inhs,8202,preservedspecimen,2,united states,indiana,wabash river 5.5 mi e new haven 1 mi s greathouse island north america,1989,37.89631,-88.01319,
Amblema plicata,inhs,45489,preservedspecimen,1,united states,illinois,hurricane creek 4.1 mi ne mulberry grove co. rd. 1550n north america,2013,38.9648,-89.2131,
Amblema plicata,inhs,32550,preservedspecimen,1,united states,illinois,illinois river 1.2 mi sw meredosia river mile 70.3 north america,2002,39.81949,-90.577144,
Amblema plicata,inhs,5257,preservedspecimen,1,united states,indiana,wabash river covington north america,1988,40.13713,-87.4046,
Amblema plicata,inhs,29326,preservedspecimen,1,united states,illinois,mississippi river new boston north america,1965,41.16649,-91.00267,
Amblema plicata,inhs,38567,preservedspecimen,1,united states,illinois,bay creek 1.5 mi w homberg bay rd. homberg bridge north america,2010,37.32147,-88.57743,
Amblema plicata,inhs,27834,preservedspecimen,1,united states,illinois,illinois river 2.5 mi n pearl s of buckhorn island river mile 45.1 north america,2002,39.4829,-90.5926,
Amblema plicata,inhs,37787,preservedspecimen,3,united states,indiana,wabash river lafayette north america,,40.41899,-86.89774,
Amblema plicata,inhs,28088,preservedspecimen,12,united states,indiana,ohio river [8 mi sw evansville] river mile 814.2 north america,1994,37.89756,-87.66839,
Amblema plicata,inhs,27265,preservedspecimen,1,united states,illinois,little vermilion river 1 mi s georgetown rt. 1 north america,2002,39.95996,-87.63877,
Amblema plicata,usnm,540058,preservedspecimen,4,united states,iowa,; ; united states; iowa; s. skunk riv. n. of oskaloosa; above waterworks.,,,,
Amblema plicata,usnm,745655,preservedspecimen,2,united states,,; ; united states; ; mississippi river; opp. lake city minn. [34 mi nne rochester minn.; r16w t23n; pepin co. wisc.],,,,
Amblema plicata,utep,5145,preservedspecimen,1,united states,texas,san saba river at north side menard,1977,30.9188333333,-99.7853333333,
Amblema plicata,usnm,767789,preservedspecimen,2,united states,indiana,tennessee river near boyd's landing,1937,,,
Amblema plicata,inhs,12263,preservedspecimen,1,united states,indiana,west fork white river 1 mi e worthington rt. 157 bridge north america,1991,39.11115,-86.96312,
Amblema plicata,uf,129474-mollusca,preservedspecimen,1,united states,texas,lake buchanan,1962,,,
Amblema plicata,inhs,27986,preservedspecimen,1,united states,illinois,illinois river 1 mi above meredosia north america,2002,39.8519,-90.5824,
Amblema plicata,omnh,15408,preservedspecimen,1,united states,oklahoma,anadarko,1977,35.0845548,-98.243931,
Amblema plicata,inhs,45212,preservedspecimen,1,united states,illinois,illinois river 1.4 mi nnw kampsville river mile 33.3 north america,1966,39.3171,-90.6141,
Amblema plicata,inhs,5558,preservedspecimen,2,united states,illinois,little wabash river 4 mi e mason north america,1988,38.9584,-88.5456,
Amblema plicata,inhs,33362,preservedspecimen,2,united states,west virginia,ohio river west columbia to eightmile island opp. cheshire river mile 254-0257.7 north america,,38.9625,-82.095,
Amblema plicata,inhs,7196,preservedspecimen,1,united states,illinois,sugar creek 6.5 mi w mclean at gravel road bridge off u.s. rt. 136 north america,1988,40.30953,-89.30121,
Amblema plicata,uf,475918-mollusca,preservedspecimen,1,united states,arkansas,lower saline river 4.9 kilometers below longview access off state route 8 about 15 miles n of crossett at ramp,2012,,,
Amblema plicata,omnh,15387,preservedspecimen,1,united states,oklahoma,,1910,,,
Amblema plicata,inhs,13860,preservedspecimen,1,united states,illinois,fox river aurora pool aurora north america,1992,41.77543,-88.3097,
Amblema plicata,inhs,16310,preservedspecimen,18,united states,illinois,ohio river downstream of metropolis little chains river mile 948 north america,1994,37.18342,-88.79294,
Amblema plicata,inhs,27722,preservedspecimen,1,united states,illinois,east fork shoal creek 0.5 mi nw greenville rt. 140/127 bridge north america,2002,38.89785,-89.41996,
Amblema plicata,inhs,15738,preservedspecimen,13,united states,kentucky,green river 15 km ene brownsville 0.75 km upstream from sank hollow mammoth cave national park river mile 200.8 north america,1989,37.22333,-86.10334,
Amblema plicata,inhs,8067,preservedspecimen,1,united states,illinois,kaskaskia river 5 mi se atwood north america,1989,39.7685,-88.37664,
Amblema plicata,inhs,21350,preservedspecimen,1,united states,iowa,mississippi river clinton u.s. rt. 30 river mile 518 north america,,41.83779,-90.17651,
Amblema plicata,mcz,220142,preservedspecimen,1,,,ky boonesboro blow lock no. 10 kentucky r,1958,,,
Amblema plicata,inhs,4416,preservedspecimen,2,united states,illinois,mackinaw river 2 mi s goodfield north america,1987,40.58658,-89.27856,
Amblema plicata,inhs,41145,preservedspecimen,1,united states,illinois,grape creek 2 mi ne westville twin hills rd. bridge north america,2011,40.0638,-87.60219,
Amblema plicata,inhs,25817,preservedspecimen,1,united states,illinois,beaucoup creek 4.5 mi n murphysboro rt. 13/127 bridge north america,2001,37.8324,-89.32215,
Amblema plicata,omnh,14960,preservedspecimen,1,,,,,,,
Amblema plicata,inhs,16292,preservedspecimen,3,united states,illinois,ohio river 1 mi s hillerman daymark 954.2 river mile 954.2 north america,1994,37.21758,-88.8951,
Amblema plicata,uf,270031-mollusca,preservedspecimen,1,united states,montana,mcallister,,,,
Amblema plicata,inhs,9250,preservedspecimen,1,united states,illinois,sangamon river 2 mi sw athens at bridge north america,1989,39.94648,-89.76654,
Amblema plicata,inhs,540,preservedspecimen,1,united states,illinois,mississippi river quincy north america,,39.94215,-91.43025,
Amblema plicata,omnh,14990,preservedspecimen,1,united states,oklahoma,,,,,
Amblema plicata,omnh,15423,preservedspecimen,1,united states,oklahoma,pauls valley,1978,34.533501,-97.187431,
Amblema plicata,inhs,12079,preservedspecimen,1,united states,illinois,kankakee river wilmington below dam north america,1991,41.30662,-88.15176,
Amblema plicata,inhs,12055,preservedspecimen,1,united states,illinois,kankakee river 4 mi nw wilmington des plaines wildlife conservation area downstream i-55 bridge at island north america,1991,41.35276,-88.19723,
Amblema plicata,inhs,31324,preservedspecimen,1,united states,kansas,cedar creek 4 mi nw olathe end of 111th st. north america,2006,38.9266,-94.8956,
Amblema plicata,inhs,109,preservedspecimen,1,united states,illinois,kankakee river sw momence north america,1978,41.15809,-87.6698,
Amblema plicata,inhs,40020,preservedspecimen,1,united states,illinois,shaw creek 1.5 mi n marietta co. rd. 325e bridge north america,2010,40.51981,-90.38057,
Amblema plicata,omnh,15397,preservedspecimen,1,united states,kansas,,1910,,,
Amblema plicata,inhs,35747,preservedspecimen,1,united states,illinois,embarras river 1.2 mi w hugo co. rd. 700n north america,2009,39.75348,-88.17161,
Amblema plicata,inhs,5366,preservedspecimen,5,united states,missouri,meramec river 1.75 mi ese arnold hwy. 231 bridge north america,1988,38.41944,-90.34684,
Amblema plicata,inhs,17398,preservedspecimen,1,united states,illinois,fox river montgomery rt. 30 bridge north america,1994,41.72172,-88.34465,
Amblema plicata,inhs,1574,preservedspecimen,1,united states,illinois,illinois river peoria narrows north america,,40.7309,-89.54978,
Amblema plicata,inhs,41402,preservedspecimen,2,united states,illinois,kaskaskia river 2 mi se cowden end of co. rd. 50n north america,2011,39.22035,-88.85255,
Amblema plicata,inhs,37021,preservedspecimen,4,united states,illinois,ohio river shawneetown north america,,37.69759,-88.13271,
Amblema plicata,omnh,14952,preservedspecimen,1,,,,,,,
Amblema plicata,inhs,26081,preservedspecimen,1,united states,illinois,embarras river 9 mi s charleston ryan bridge north america,2001,39.344,-88.1706,
Amblema plicata,inhs,7957,preservedspecimen,1,united states,illinois,sugar creek 6.5 mi w mclean at gravel road bridge off u.s. rt. 136 north america,1957,40.30953,-89.30121,
Amblema plicata,inhs,1899,preservedspecimen,1,united states,illinois,wabash river 2 mi ese maunie grand chain rapids north america,1984,38.02628,-88.013,
Amblema plicata,inhs,18164,preservedspecimen,1,united states,missouri,meramec river west tyson county park north america,1995,38.53276,-90.58567,
Amblema plicata,inhs,37535,preservedspecimen,4,united states,illinois,kaskaskia river north america,,,,
Amblema plicata,inhs,2524,preservedspecimen,51,united states,illinois,embarras river 5.5 mi sw greenup north america,1956,39.17856,-88.22884,
Amblema plicata,inhs,3273,preservedspecimen,20,united states,illinois,sangamon river lincoln trail homestead state park memorial highway bridge north america,1958,39.79711,-89.10487,
Amblema plicata,inhs,43085,preservedspecimen,1,united states,illinois,spoon river s edge dahinda court creek confluence north america,2012,40.91777,-90.11004,
Amblema plicata,inhs,4486,preservedspecimen,1,united states,illinois,mackinaw river 4 mi w kappa north america,1987,40.66205,-89.10084,
Amblema plicata,inhs,14056,preservedspecimen,3,united states,illinois,kaskaskia river 2.5 mi n covington covington bridge north america,1956,38.48964,-89.4407,
Amblema plicata,omnh,15414,preservedspecimen,1,united states,oklahoma,connerville,1977,34.450048,-96.636431,
Amblema plicata,inhs,30034,preservedspecimen,1,united states,illinois,silver creek 2.5 mi se freeburg rt. 15 bridge north america,2004,38.4063,-89.874,
Amblema plicata,inhs,3136,preservedspecimen,105,united states,illinois,little wabash river 4 mi w calvin riverside school bridge north america,1956,38.213,-88.09561,
Amblema plicata,inhs,1384,preservedspecimen,3,united states,indiana,wabash river lafayette north america,,40.41912,-86.89804,
Amblema plicata,inhs,82,preservedspecimen,1,united states,illinois,little wabash river 5 mi se clay city downstream from bridge north america,1979,38.6346,-88.2974,
Amblema plicata,inhs,36799,preservedspecimen,3,united states,illinois,mississippi river quincy cat slough north america,1881,39.95617,-91.44504,
Amblema plicata,inhs,28584,preservedspecimen,1,united states,illinois,fox river batavia above south batavia dam north america,2003,41.84321,-88.30841,
Amblema plicata,inhs,19419,preservedspecimen,1,united states,illinois,little wabash river 5 mi n golden gate north america,1996,38.43841,-88.19413,
Amblema plicata,inhs,7237,preservedspecimen,2,united states,illinois,south fork sangamon river 2.5 mi sw edinburg north america,1988,39.62679,-89.42255,
Amblema plicata,inhs,13832,preservedspecimen,5,united states,kentucky,green river near mouth of unnamed tributary 1.5 mi downstream from hwy. 185 at fallover bend north america,1992,37.16316,-86.43446,
Amblema plicata,inhs,30131,preservedspecimen,1,united states,illinois,little wabash river 4 mi w calvin riverside school bridge north america,2002,38.2131,-88.0957,
Amblema plicata,inhs,3753,preservedspecimen,1,united states,illinois,embarras river 12 mi s charleston rocky ford north america,1987,39.3076,-88.16176,
Amblema plicata,inhs,19570,preservedspecimen,1,united states,illinois,flat branch 1.6 mi s willeys north america,1997,39.57138,-89.22364,
Amblema plicata,inhs,45208,preservedspecimen,2,united states,illinois,illinois river 1.2 mi s kampsville willow island river mile 30.6 north america,1966,39.2798,-90.6077,
Amblema plicata,inhs,35851,preservedspecimen,1,united states,illinois,troublesome creek 4.9 mi wsw fandon co. rd. 450n bridge north america,2009,40.34929,-90.85093,
Amblema plicata,inhs,13899,preservedspecimen,1,united states,illinois,galum creek diversion 6.8 mi sw pinckneyville 3 mi w pyramid state park north america,1992,38.01904,-89.47145,
Amblema plicata,omnh,15007,preservedspecimen,1,united states,oklahoma,,,,,
Amblema plicata,inhs,33125,preservedspecimen,1,united states,illinois,illinois river valley city r.r. bridge river mile 61.5 north america,2002,39.70305,-90.64483,
Amblema plicata,inhs,6155,preservedspecimen,16,united states,indiana,wabash river 0.5 mi s attica near island north america,1988,40.2901,-87.2614,
Amblema plicata,uf,125929-mollusca,preservedspecimen,1,united states,kentucky,clifton kentucky river,1950,,,
Amblema plicata,omnh,15407,preservedspecimen,1,united states,oklahoma,chouteau,1977,36.159437,-95.292392,
Amblema plicata,inhs,31812,preservedspecimen,1,united states,illinois,mississippi river pool 15 north america,1983,,,
Amblema plicata,inhs,30837,preservedspecimen,1,united states,illinois,kaskaskia river 3 mi ne new athens north america,2005,38.3497,-89.8318,
Amblema plicata,inhs,36150,preservedspecimen,1,united states,illinois,illinois river 2 mi e peoria heights rainbow cove marina river mile 167.8 north america,2009,40.74922,-89.53584,
Amblema plicata,mcz,220622,preservedspecimen,1,,,virginia 1 1/2 mi. s of donalee co. clinch riv,,,,
Amblema plicata,inhs,6467,preservedspecimen,1,united states,illinois,mackinaw river 2 mi wnw congerville between u.s. rt. 150 & r.r. bridge mackinaw dells north america,1988,40.62412,-89.24053,
Amblema plicata,uf,475923-mollusca,preservedspecimen,1,united states,arkansas,saline river 4.9 km below longview ramp off state route 8 about 25 miles nw of crossett,2011,,,
Amblema plicata,inhs,35431,preservedspecimen,1,united states,illinois,west fork sugar creek 1 mi w armington co. rd. 100n north america,2009,40.33883,-89.33743,
Amblema plicata,inhs,39809,preservedspecimen,1,united states,illinois,mud creek 3 mi ne cissna park co. rd. 1470e bridge north america,2010,40.59239,-87.84573,
Amblema plicata,inhs,8129,preservedspecimen,1,united states,indiana,wabash river 3.5 mi ese new haven illinois upstream mouth little wabash river at island north america,1989,37.89236,-88.05958,
Amblema plicata,mcz,220616,preservedspecimen,1,,,ohio mahoning riv,,,,
Amblema plicata,inhs,9494,preservedspecimen,6,united states,illinois,mississippi river pool 18 benton island river mile 418.7- 419.6 north america,,40.97904,-90.95197,
Amblema plicata,inhs,26112,preservedspecimen,1,united states,illinois,embarras river 1 mi e lawrenceville business rt. 50 bridge north america,2001,38.72432,-87.6649,
Amblema plicata,inhs,39524,preservedspecimen,1,united states,illinois,north fork saline river elba zion cemetery rd. north america,2010,37.82731,-88.32629,
Amblema plicata,inhs,17349,preservedspecimen,2,united states,illinois,mississippi river east hannibal between u.s. rt. 36 & r.r. bridges north america,,39.72208,-91.3584,
Amblema plicata,inhs,1459,preservedspecimen,5,united states,illinois,ohio river cairo north america,,37.00757,-89.17101,
Amblema plicata,uf,68920-mollusca,preservedspecimen,1,united states,illinois,mississippi river keithsburg,1930,,,
Amblema plicata,omnh,15443,preservedspecimen,1,united states,louisiana,,1912,29.559383,-90.2828568,
Amblema plicata,inhs,30049,preservedspecimen,1,united states,illinois,shoal creek 1.5 mi se germantown rt. 161 bridge north america,2004,38.5361,-89.5215,
Amblema plicata,inhs,38921,preservedspecimen,4,united states,illinois,illinois river 7.4 mi ese saint david river mile 132.9 north america,2010,40.43448,-89.93185,
Amblema plicata,inhs,34441,preservedspecimen,1,united states,illinois,ellison creek 5 mi nw stronghurst co. rd. 1050e bridge north america,2009,40.7858,-90.98814,
Amblema plicata,inhs,32400,preservedspecimen,1,united states,illinois,illinois river valley city across from boat club river mile 61.5 north america,2002,39.70346,-90.64495,
Amblema plicata,inhs,21423,preservedspecimen,2,united states,illinois,sugar creek 5 mi n lincoln north america,1997,40.22419,-89.3773,
Amblema plicata,inhs,30314,preservedspecimen,2,united states,illinois,south fork sangamon river 3.25 mi sse berry end of jett rd. (co. rd. 400e) north america,2000,39.6701,-89.4619,
Amblema plicata,inhs,40158,preservedspecimen,1,united states,illinois,mazon river 7 mi wsw braidwood off gorham rd. north america,2005,41.23533,-88.34033,
Amblema plicata,inhs,9848,preservedspecimen,23,united states,illinois,fox river yorkville between rt. 47 bridge & broken dam north america,1957,41.64329,-88.44526,
Amblema plicata,uf,29129-mollusca,preservedspecimen,1,united states,arkansas,indian bay hwy. 1 white r. nat. wildlife refuge,1980,,,
Amblema plicata,inhs,26074,preservedspecimen,1,united states,illinois,indian creek 2 mi s lawrenceville old bridge w of rt. 1 north america,2001,38.69295,-87.69416,
Amblema plicata,uf,67844-mollusca,preservedspecimen,1,united states,mississippi,yalabusha river grenada,1903,,,
Amblema plicata,inhs,35837,preservedspecimen,1,united states,illinois,east fork lamoine river macomb glenwood park north america,2009,40.47966,-90.67085,
Amblema plicata,inhs,17540,preservedspecimen,1,united states,wisconsin,mississippi river victory pool 9 river mile 672.5 north america,1995,43.48273,-91.21472,
Amblema plicata,inhs,10341,preservedspecimen,1,united states,illinois,north fork saline river north america,1989,,,
Amblema plicata,uf,67834-mollusca,preservedspecimen,1,united states,alabama,tombigbee river epes,,,,
Amblema plicata,omnh,9444,preservedspecimen,1,united states,oklahoma,,1989,34.337056,-95.640594,
Amblema plicata,inhs,23597,preservedspecimen,1,united states,illinois,mazon river 1 mi se morris north america,1999,41.3487,-88.4008,
Amblema plicata,inhs,25804,preservedspecimen,1,united states,illinois,mackinaw river 5.2 mi w lexington gridley rd. north america,1966,40.6636,-88.8989,
Amblema plicata,uf,67894-mollusca,preservedspecimen,1,united states,alabama,alabama river,,,,
Amblema plicata,inhs,1447,preservedspecimen,1,united states,illinois,meredosia lake meredosia north america,,39.8516,-90.56658,
Amblema plicata,omnh,15433,preservedspecimen,1,united states,texas,san saba,1978,31.211096,-98.799705,
Amblema plicata,inhs,34833,preservedspecimen,1,united states,illinois,aux sable creek 5.4 mi ene morris at i & m canal north america,2009,41.39603,-88.33027,
Amblema plicata,inhs,37374,preservedspecimen,2,united states,illinois,spoon river north america,,,,
Amblema plicata,inhs,34975,preservedspecimen,1,united states,illinois,sangamon river 0.4 mi wsw riverton old rt. 36 bridge north america,2009,39.84199,-89.54686,
Amblema plicata,inhs,43914,preservedspecimen,1,united states,illinois,beaucoup creek 3 mi w vergennes north america,1971,37.9032,-89.3764,
Amblema plicata,inhs,24356,preservedspecimen,1,united states,illinois,lake mattoon 8 mi sw mattoon north america,,39.37771,-88.45757,
Amblema plicata,inhs,28725,preservedspecimen,1,united states,kansas,wakarusa river 2.5 mi sw lawrence clinton lake state park below spillway north america,2004,38.92687,-95.31876,
Amblema plicata,inhs,14552,preservedspecimen,1,united states,arkansas,saline river 1.7 mi nne fenter nance ford north america,1993,34.3963,-92.62002,
Amblema plicata,inhs,13569,preservedspecimen,1,united states,illinois,embarras river 2.25 mi ene rardin at old ford (boyd ford) north america,1992,39.61,-88.0716,
Amblema plicata,uf,229738-mollusca,preservedspecimen,1,united states,arkansas,ouachita r. arkadelphia,,,,
Amblema plicata,uf,67902-mollusca,preservedspecimen,1,united states,michigan,grand rapids,,,,
Amblema plicata,mcz,275085,preservedspecimen,1,,,[no specific locality data],,,,
Amblema plicata,inhs,12873,preservedspecimen,20,united states,kentucky,green river 10.4 km ese brownsville mammoth cave national park river mile 194.5 north america,1989,37.1844,-86.15084,
Amblema plicata,inhs,9865,preservedspecimen,4,united states,illinois,spoon river bernadotte above bridge at old dam north america,1957,40.40261,-90.32322,
Amblema plicata,inhs,15712,preservedspecimen,7,united states,kentucky,green river 7.9 km w northtown 3.8 km n mammoth cave mammoth cave national park river mile 201.6 north america,1989,37.22111,-86.09112,
Amblema plicata,inhs,44168,preservedspecimen,1,united states,iowa,mississippi river 2.7 mi n le claire river mile 499.5 north america,2012,41.636159,-90.34739,
Amblema plicata,inhs,1766,preservedspecimen,65,united states,illinois,rock river by mcgregor's site north america,,,,
Amblema plicata,inhs,13301,preservedspecimen,3,united states,illinois,iroquois river 5 mi sw iroquois co. rd. 2500e bridge north america,1991,40.79137,-87.65341,
Amblema plicata,inhs,17454,preservedspecimen,1,united states,illinois,kankakee river 3 mi w bourbonnias kankakee river state park north america,1994,41.16134,-87.94127,
Amblema plicata,inhs,25401,preservedspecimen,1,united states,illinois,mud creek 2 mi sw milford co. rd. 900n bridge north america,2000,40.61877,-87.73336,
Amblema plicata,inhs,39308,preservedspecimen,1,united states,illinois,kickapoo creek w edge downs co. rd. 2000e bridge north america,2010,40.3997,-88.8819,
Amblema plicata,uf,21964-mollusca,preservedspecimen,1,united states,mississippi,sunflower river 0.9 mi w doddsville,1969,,,
