species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,uf,296675-mollusca,preservedspecimen,1,united states,arkansas,st. francis river north of madison river mile 67.5,1978,,,
Amblema plicata,uf,20564-mollusca,preservedspecimen,1,united states,alabama,tennessee river at us hwy. 231 s of huntsville,1956,,,
Amblema plicata,inhs,7928,preservedspecimen,59,united states,illinois,sangamon river 2.5 mi se cisco co. rd. 320e hog chute bridge north america,1957,39.97965,-88.6834,
Amblema plicata,usnm,451983,preservedspecimen,4,united states,michigan,saginaw river,,,,
Amblema plicata,usnm,746316,preservedspecimen,8,united states,iowa,spring valley lyons,1907,,,
Amblema plicata,usnm,521459,preservedspecimen,8,united states,iowa,,,,,
Amblema plicata,usnm,594996,preservedspecimen,6,united states,kentucky,cumberland river horseshoe bottom,1948,,,
Amblema plicata,usnm,599581,preservedspecimen,3,united states,alabama,gaillard's creek 2 mile from claiborne,,,,
Amblema plicata,usnm,512306,preservedspecimen,2,united states,tennessee,cumberland river nashville,1891,,,
Amblema plicata,usnm,366466,preservedspecimen,2,united states,arkansas,black river kincaid bar 2 mile n of black rock,,,,
Amblema plicata,usnm,25694,preservedspecimen,4,united states,mississippi,,,,,
Amblema plicata,usnm,755896,preservedspecimen,10,united states,missouri,canton,1907,,,
Amblema plicata,usnm,746064,preservedspecimen,4,united states,iowa,jefferson guttenberg,1907,,,
Amblema plicata,inhs,15826,preservedspecimen,2,united states,kentucky,licking river 1.75 mi ne sunrise north america,1988,38.55562,-84.21613,
Amblema plicata,inhs,79397,preservedspecimen,1,united states,minnesota,mississippi river lake pepin; 3.83 mi nw lake city north america,2010,44.49511,-92.31077,
Amblema plicata,inhs,79530,preservedspecimen,1,united states,minnesota,straight river s of owatonna; just e of i35 on sw 93rd st. north america,2011,43.9572,-93.2509,
Amblema plicata,inhs,82914,preservedspecimen,1,united states,missouri,meramec river castlewood state park river mile 26.2 north america,1997,38.54699,-90.55395,
Amblema plicata,inhs,82929,preservedspecimen,1,united states,missouri,meramec river i-55 river mile 6.9 north america,1997,38.45292,-90.37658,
Amblema plicata,usnm,677523,preservedspecimen,2,united states,ohio,auglaize river defiance,1908,,,
Amblema plicata,usnm,540432,preservedspecimen,6,united states,iowa,cedar river,,,,
Amblema plicata,inhs,34509,preservedspecimen,1,united states,illinois,coal creek 2 mi n annawan w of rt. 78 at closed bridge north america,2009,41.43307,-89.92039,
Amblema plicata,inhs,3230,preservedspecimen,48,united states,illinois,sangamon river 3 mi ne fisher north america,1957,40.35466,-88.31343,
Amblema plicata,inhs,27968,preservedspecimen,1,united states,illinois,illinois river 4 mi s meredosia north america,2002,39.7794,-90.6038,
Amblema plicata,inhs,25716,preservedspecimen,1,united states,illinois,middle fork vermilion river 0.5 mi s potomac co. rd. 750e bridge north america,2001,40.29716,-87.8006,
Amblema plicata,inhs,1367,preservedspecimen,8,united states,illinois,sangamon river mahomet north america,,40.19166,-88.40005,
Amblema plicata,inhs,18578,preservedspecimen,1,united states,illinois,indian creek 3.5 mi sw wyoming co. rd. 450n north america,1995,41.04053,-89.8344,
Amblema plicata,inhs,87005,preservedspecimen,1,united states,illinois,mississippi river 1.2 mi ene moline 300 yds. downstream metrolink channel cat ferry dock relocation area north america,2015,41.515146,-90.491534,
Amblema plicata,ansp,a10736,preservedspecimen,1,united states,tennessee,thomas island nolichucky river mile 8.5,1980,36.133333,-87.25,
Amblema plicata,ansp,a10756,preservedspecimen,1,united states,tennessee,mouth of lick creek nolichucky river mile 16.0,1980,36.166666,-87.166666,
Amblema plicata,ansp,a11727,preservedspecimen,1,united states,arkansas,havana petit jean river,1981,35.116666,-93.55,
Amblema plicata,ansp,a17286,preservedspecimen,1,united states,arkansas,upriver from route 122 at ferry crossing about 2 miles north of oil trough white river,1991,35.630833,-91.460277,
Amblema plicata,ansp,a17296,preservedspecimen,1,united states,arkansas,upriver from route 122 at ferry crossing about 2 miles north of oil trough white river,1991,35.630833,-91.460277,
Amblema plicata,ansp,a2699,preservedspecimen,1,united states,alabama,cahaba river,1972,,,
Amblema plicata,ansp,468366,preservedspecimen,1,united states,tennessee,duck river at i-65 bridge,1988,35.565,-86.906,
Amblema plicata,usnm,745701,preservedspecimen,4,united states,minnesota,; ; united states; minnesota; mississippi river; along shore winona minn.; 53.5 mi. ssw eau claire wisc.; r7w t107n; winona twp. winona co.,,,,
Amblema plicata,usnm,58122,preservedspecimen,8,united states,iowa,; ; united states; iowa;,,,,
Amblema plicata,usnm,150441,preservedspecimen,1,united states,louisiana,; ; united states; louisiana; sabine riv. same locality as the smooth specimens from the frierson,,,,
Amblema plicata,usnm,540024,preservedspecimen,12,united states,iowa,; ; united states; iowa; n. of marquette,,,,
Amblema plicata,usnm,755268,preservedspecimen,2,united states,illinois,; ; united states; illinois; mississippi river; east moline; opp. davenport iowa; r1e t18n; hampton twp. rock island co. ill.,,,,
Amblema plicata,usnm,427682,preservedspecimen,6,united states,oklahoma,; ; united states; oklahoma; pennington creek sishomongo,,,,
Amblema plicata,usnm,755748,preservedspecimen,2,united states,illinois,; ; united states; illinois; mississippi river; oquaka ill.; 12 mi. ne burlington ia.; r5w t11n; henderson co.,,,,
Amblema plicata,inhs,8327,preservedspecimen,1,united states,indiana,wildcat creek 8 mi ene lafayette co. rd. 1100e north america,1989,40.4607,-86.69548,
Amblema plicata,inhs,40045,preservedspecimen,2,united states,illinois,haw creek 3.5 mi sw maquon co. rd. 400n bridge north america,2010,40.77211,-90.22205,
Amblema plicata,inhs,2431,preservedspecimen,17,united states,illinois,embarras river 4 mi se hindsboro rt. 133 bridge north america,1986,39.659,-88.0632,
Amblema plicata,inhs,33226,preservedspecimen,1,united states,illinois,mississippi river cordova river mile 502.1 north america,1999,41.6706,-90.3315,
Amblema plicata,inhs,39776,preservedspecimen,1,united states,illinois,west okaw river 3 mi sw lovington co. rd. 1850n bridge north america,2010,39.67368,-88.66528,
Amblema plicata,inhs,22998,preservedspecimen,1,united states,illinois,mississippi river 3.5 mi upstream lock & dam #26 nw of alton river mile 206- 207 north america,1998,38.91728,-90.2344,
Amblema plicata,inhs,33025,preservedspecimen,1,united states,illinois,illinois river 1.9 mi nw meredosia head of wilsons island river mile 73.2 north america,2002,39.85334,-90.5812,
Amblema plicata,inhs,38229,preservedspecimen,3,united states,tennessee,holston river north america,,,,
Amblema plicata,inhs,17467,preservedspecimen,1,united states,illinois,kankakee river 3 mi w bourbonnias kankakee river state park north america,1994,41.16134,-87.94127,
Amblema plicata,inhs,12310,preservedspecimen,1,united states,indiana,white river 3.5 mi ene mt. carmel kelly's ripple at island north america,1991,38.43194,-87.68081,
Amblema plicata,inhs,24064,preservedspecimen,1,united states,missouri,osage fork 9 mi e lebanon 7.5 mi s stoutland co. rd. bridge off hwy. n north america,1999,37.69677,-92.48679,
Amblema plicata,inhs,3149,preservedspecimen,24,united states,illinois,little wabash river 1.5 mi s carmi possum bridge north america,1956,38.05984,-88.15743,
Amblema plicata,inhs,6615,preservedspecimen,3,united states,illinois,sangamon river allerton park north america,1988,40.00231,-88.64667,
Amblema plicata,inhs,8938,preservedspecimen,5,united states,illinois,spoon river elmore river mile 114.4 north america,1971,40.95691,-89.9761,
Amblema plicata,inhs,2309,preservedspecimen,1,united states,illinois,kankakee river kankakee washington ave./rt. 45 downstream of dam below bridge north america,1986,41.1132,-87.8688,
Amblema plicata,inhs,45188,preservedspecimen,1,united states,illinois,illinois river 6.3 mi sse hardin river mile 15.0 north america,1966,39.069,-90.5857,
Amblema plicata,inhs,45751,preservedspecimen,1,united states,illinois,rock river rockford u.s. rt. 20 bridge north america,2013,42.21954,-89.09504,
Amblema plicata,inhs,6436,preservedspecimen,1,united states,illinois,wabash river 1.75 mi nw hutton indiana north america,1988,39.34191,-87.55271,
Amblema plicata,omnh,15458,preservedspecimen,1,united states,oklahoma,t6n r22e sec. 10,1988,35.010381,-94.967726,
Amblema plicata,inhs,29174,preservedspecimen,1,united states,indiana,brouilletts creek 1 mi e shepardsville north america,2004,39.6036,-87.3987,
Amblema plicata,inhs,17348,preservedspecimen,1,united states,illinois,mississippi river east hannibal between u.s. rt. 36 & r.r. bridges north america,,39.72208,-91.3584,
Amblema plicata,inhs,522,preservedspecimen,3,united states,illinois,illinois river peoria narrows north america,1924,40.7309,-89.54978,
Amblema plicata,uf,20549-mollusca,preservedspecimen,1,united states,iowa,bayou in des moines,1912,,,
Amblema plicata,inhs,42604,preservedspecimen,1,united states,illinois,east fork lamoine river 7.2 mi w colchester co. rd. 3000e bridge north america,2012,40.4058,-90.9274,
Amblema plicata,inhs,41565,preservedspecimen,1,united states,illinois,pecatonica river 4 mi w cedarville damascus landing north america,2011,42.3726,-89.70879,
Amblema plicata,inhs,2346,preservedspecimen,5,united states,illinois,vermilion river streator rt. 18 north america,1986,41.12075,-88.83832,
Amblema plicata,inhs,519,preservedspecimen,17,united states,illinois,rock river above dixon above and below mouth of pine creek north america,,41.91164,-89.44985,
Amblema plicata,inhs,41397,preservedspecimen,1,united states,illinois,spoon river 4 mi se lewistown end of waterford rd. north america,2011,40.33704,-90.12997,
Amblema plicata,inhs,38103,preservedspecimen,1,united states,nebraska,big blue river north america,,,,
Amblema plicata,inhs,35327,preservedspecimen,1,united states,illinois,rock river 0.5 mi nw grand detour s.r. 2 bridge ogle co. line north america,2009,41.90073,-89.42056,
Amblema plicata,inhs,28178,preservedspecimen,3,united states,tennessee,cumberland river carthage north america,1996,36.24331,-85.94638,
Amblema plicata,omnh,15481,preservedspecimen,1,united states,oklahoma,,1912,,,
Amblema plicata,inhs,11943,preservedspecimen,1,united states,illinois,kankakee river aroma park north america,1991,41.07481,-87.8028,
Amblema plicata,inhs,43386,preservedspecimen,1,united states,illinois,rock river 1.5 mi sw nelson 0.5 mi s r.r. bridge north america,2012,41.78194,-89.62255,
Amblema plicata,inhs,9832,preservedspecimen,20,united states,illinois,fox river 2 mi ne ottawa on side of road along river north america,1958,41.36251,-88.80537,
Amblema plicata,inhs,31991,preservedspecimen,1,united states,illinois,sugar river 0.5 mi ssw shirland north america,2007,42.43461,-89.20435,
Amblema plicata,mcz,137447,preservedspecimen,1,canada,ontario,byng grand river,1929,,,
Amblema plicata,inhs,8286,preservedspecimen,3,united states,illinois,wabash river 1 mi n new harmony just s of bull island north america,1989,38.1405,-87.9306,
Amblema plicata,inhs,4613,preservedspecimen,192,united states,illinois,mississippi river east moline pool 15 river mile 488.6 north america,1987,41.52538,-90.45576,
Amblema plicata,inhs,7142,preservedspecimen,2,united states,illinois,sangamon river 3 mi n rt. 10 on piatt county line 4.5 mi sw mahomet north america,1987,40.14839,-88.46322,
Amblema plicata,inhs,33201,preservedspecimen,2,united states,iowa,buffalo creek 0.3 mi e coggon rt. 13 bridge north america,2008,42.27979,-91.52367,
Amblema plicata,inhs,38211,preservedspecimen,5,united states,tennessee,clinch river just below norris dam north america,,36.22266,-84.09167,
Amblema plicata,inhs,35438,preservedspecimen,1,united states,illinois,salt creek 2 mi e middletown 1250th st. north america,2009,40.10223,-89.55073,
Amblema plicata,inhs,33497,preservedspecimen,1,united states,indiana,blue river 3.9 mi mi ene leavenworth north america,2003,38.21822,-86.2769,
Amblema plicata,inhs,13655,preservedspecimen,1,united states,indiana,ryder ditch 1 mi w uniontown st. rd. 250 bridge north america,1992,38.85181,-85.86369,
Amblema plicata,inhs,8554,preservedspecimen,1,united states,illinois,middle fork vermilion river 6.5 mi sw rankin [9 mi se paxton] north america,1957,40.38521,-87.96437,
Amblema plicata,mcz,275123,preservedspecimen,1,,,[no specific locality data],,,,
Amblema plicata,inhs,19128,preservedspecimen,1,united states,indiana,wabash river 2 mi s merom eagle island north america,1996,39.03097,-87.57275,
Amblema plicata,inhs,45611,preservedspecimen,1,united states,illinois,calumet sag channel 3 mi wnw palos park north america,,41.6893,-87.8799,
Amblema plicata,inhs,7573,preservedspecimen,1,united states,illinois,spoon river sw london mills rt. 116 bridge north america,1949,40.70784,-90.28062,
Amblema plicata,inhs,40078,preservedspecimen,1,united states,illinois,spoon river 2 mi ne maquon co. rd. 650n bridge north america,2010,40.8075,-90.1333,
Amblema plicata,inhs,33062,preservedspecimen,1,united states,illinois,illinois river 3.7 mi e milton river mile 51.2 north america,2002,39.56438,-90.58069,
Amblema plicata,inhs,24168,preservedspecimen,1,united states,missouri,gasconade river 4 mi n nebo low water bridge crossing north america,1996,37.62847,-92.33001,
Amblema plicata,inhs,11807,preservedspecimen,1,united states,wisconsin,mississippi river pool 15 east shore river mile 735.1 north america,1982,44.13866,-91.75706,
Amblema plicata,inhs,23144,preservedspecimen,3,united states,illinois,rock river 5.5 mi ne byron at roadside park north america,1999,42.1804,-89.1807,
Amblema plicata,inhs,12802,preservedspecimen,15,united states,kentucky,licking river river mile 22.0- 23.5 north america,,38.93501,-84.45667,
Amblema plicata,inhs,32446,preservedspecimen,1,united states,illinois,illinois river 3 mi ssw meredosia river mile 68.6 north america,2002,39.797858,-90.592985,
Amblema plicata,inhs,38086,preservedspecimen,3,united states,missouri,platte river dixon falls north america,,,,
Amblema plicata,omnh,15483,preservedspecimen,1,united states,oklahoma,temple,1910,34.269528,-98.293582,
Amblema plicata,inhs,41795,preservedspecimen,1,united states,illinois,shoal creek 1.6 mi se germantown rt. 161 bridge north america,2011,38.5358,-89.5208,
Amblema plicata,inhs,28162,preservedspecimen,3,united states,wisconsin,mississippi river victory river mile 672.8 north america,1995,43.48484,-91.21476,
Amblema plicata,omnh,15472,preservedspecimen,1,united states,oklahoma,,1989,34.337056,-95.640594,
Amblema plicata,inhs,501,preservedspecimen,83,united states,illinois,rock river nelson to dixon north america,,,,
Amblema plicata,mcz,220350,preservedspecimen,1,,,tenn n of tasewell powell r,1958,,,
Amblema plicata,inhs,16764,preservedspecimen,1,united states,tennessee,duck river lillard mill dam river mile 179.0 north america,,35.58658,-86.78444,
Amblema plicata,inhs,32774,preservedspecimen,1,united states,illinois,ohio river 2 mi se grand chain grand chain boat launch north america,2008,37.22623,-88.99286,
Amblema plicata,inhs,11980,preservedspecimen,5,united states,illinois,kankakee river 1.5 mi n aroma park north america,1991,41.08792,-87.78796,
Amblema plicata,inhs,17539,preservedspecimen,1,united states,wisconsin,mississippi river victory pool 9 river mile 672.5 north america,1995,43.48273,-91.21472,
Amblema plicata,omnh,15474,preservedspecimen,1,united states,oklahoma,,1989,34.539222,-95.462316,
Amblema plicata,inhs,30313,preservedspecimen,1,united states,illinois,south fork sangamon river 3.25 mi sse berry end of jett rd. (co. rd. 400e) north america,2000,39.6701,-89.4619,
Amblema plicata,inhs,9229,preservedspecimen,2,united states,illinois,sangamon river petersburg rt. 123 bridge north america,1989,40.013,-89.8382,
Amblema plicata,inhs,30774,preservedspecimen,1,united states,kansas,west branch walnut river el dorado u.s. hwy. 77 bridge north america,2005,37.8267,-96.8492,
Amblema plicata,inhs,19739,preservedspecimen,1,united states,illinois,embarras river 4 mi ese janesville north america,,39.35762,-88.18433,
Amblema plicata,omnh,6109,preservedspecimen,1,united states,oklahoma,clayton,1985,34.572375,-95.348551,
Amblema plicata,uf,376573-mollusca,preservedspecimen,1,united states,tennessee,clinch river circa 3 mi ne of sneedville,1976,,,
Amblema plicata,inhs,37487,preservedspecimen,2,united states,illinois,north america,,,,
Amblema plicata,inhs,44217,preservedspecimen,1,united states,illinois,mississippi river 2.4 mi ssw quincy upstream lock & dam 21 river mile 325 north america,,39.90552,-91.43071,
Amblema plicata,inhs,106,preservedspecimen,2,united states,illinois,kankakee river sw momence north america,1978,41.15809,-87.6698,
Amblema plicata,inhs,9563,preservedspecimen,3,united states,illinois,kaskaskia river 3.5 mi ne cowden north america,,39.28291,-88.80464,
Amblema plicata,inhs,13485,preservedspecimen,1,united states,illinois,kishwaukee river s edge new milford rt. 251 north america,1991,42.18415,-89.07234,
Amblema plicata,inhs,39256,preservedspecimen,1,united states,illinois,north branch nippersink creek 1 mi sse richmond hill rd. bridge north america,2010,42.46487,-88.29984,
Amblema plicata,ypm,ypm iz 004494.bv,preservedspecimen,4,united states,tennessee,,1885,,,
Amblema plicata,inhs,13583,preservedspecimen,1,united states,kentucky,barren river 2.5 mi w greencastle mouth of hightower creek river mile 11.8 north america,1992,37.097,-86.541,
Amblema plicata,inhs,11488,preservedspecimen,1,united states,illinois,illinois river between peoria & east peoria franklin st. bridge north america,1988,40.68454,-89.59119,
Amblema plicata,omnh,15490,preservedspecimen,1,united states,oklahoma,miami,1911,,,
Amblema plicata,inhs,12530,preservedspecimen,2,united states,indiana,east fork white river 1 mi e mt. olive downstream of covered bridge north america,1991,38.79721,-86.66606,
Amblema plicata,uf,68766-mollusca,preservedspecimen,1,united states,arkansas,little river white cliffs,,,,
Amblema plicata,uf,359910-mollusca,preservedspecimen,1,united states,mississippi,big black river 200 yards s of highway 80,1980,32.742241,-90.03306,
Amblema plicata,inhs,4112,preservedspecimen,5,united states,illinois,wabash river rochester at riffle north america,1987,38.3448,-87.8249,
Amblema plicata,inhs,43213,preservedspecimen,1,united states,illinois,yellow creek 1 mi s freeport hollywood rd. bridge north america,2012,42.27826,-89.57694,
Amblema plicata,inhs,11180,preservedspecimen,1,united states,indiana,sugar creek 2.25 mi ne amity greensburg rd. bridge north america,1990,39.44862,-85.968,
Amblema plicata,inhs,11329,preservedspecimen,62,united states,illinois,iroquois river 3 mi e iroquois state line north america,,40.81728,-87.5258,
Amblema plicata,inhs,24157,preservedspecimen,1,united states,missouri,gasconade river 3.5 mi s richland hwy. 133 bridge north america,1996,37.79824,-92.40575,
Amblema plicata,inhs,5993,preservedspecimen,4,united states,indiana,wabash river 2 mi s perrysville mouth of jordan creek north america,1988,40.0178,-87.43568,
Amblema plicata,uf,475889-mollusca,preservedspecimen,1,united states,missouri,meramec river at hunter's ford access near eureka,2010,,,
Amblema plicata,inhs,24289,preservedspecimen,1,united states,illinois,salt fork vermilion river 2.5 mi n catlin confluence with middle fork north america,1999,40.10374,-87.71812,
Amblema plicata,inhs,2715,preservedspecimen,8,united states,illinois,embarras river 3 mi w rose hill north america,1956,39.10792,-88.20951,
Amblema plicata,inhs,7912,preservedspecimen,70,united states,illinois,sangamon river 1.5 mi n monticello below ford in lodge park north america,1957,40.06277,-88.56618,
Amblema plicata,inhs,5473,preservedspecimen,6,united states,illinois,little wabash river 4 mi s golden gate saxe bridge north america,1988,38.30016,-88.17983,
Amblema plicata,inhs,17617,preservedspecimen,1,united states,illinois,mackinaw river 1.5 mi se goodfield i-74 bridge north america,1995,40.61444,-89.25166,
Amblema plicata,inhs,28559,preservedspecimen,1,united states,illinois,mississippi river 4 mi ene andalusia below mill creek river mile 477.2 north america,,41.4675,-90.6446,
Amblema plicata,inhs,25320,preservedspecimen,2,united states,illinois,kankakee river 4 mi sw momence sun river terrace north america,,41.13151,-87.7357,
Amblema plicata,inhs,480,preservedspecimen,65,united states,illinois,rock river nelson to camp grant bridge north america,,,,
Amblema plicata,inhs,11641,preservedspecimen,1,united states,indiana,east fork white river williams north america,,38.79853,-86.64758,
Amblema plicata,uf,20591-mollusca,preservedspecimen,1,united states,iowa,skunk river 2.5 mi augusta,1913,,,
Amblema plicata,inhs,17403,preservedspecimen,1,united states,illinois,ferson creek 1 mi n st. charles hwy. 31 bridge north america,1994,41.92877,-88.3218,
Amblema plicata,inhs,13913,preservedspecimen,1,united states,illinois,rock river oregon rt. 64 north america,1992,42.0158,-89.32744,
Amblema plicata,inhs,42037,preservedspecimen,1,united states,alabama,little bear creek north america,,,,
Amblema plicata,inhs,7982,preservedspecimen,4,united states,illinois,flat branch 3.25 mi w moweaqua below bridge north america,1960,39.62364,-89.08195,
Amblema plicata,inhs,7088,preservedspecimen,2,united states,illinois,sangamon river 3 mi ne fisher north america,1987,40.35466,-88.31343,
Amblema plicata,uf,68800-mollusca,preservedspecimen,1,united states,indiana,wabash river lafayette,,,,
Amblema plicata,inhs,9585,preservedspecimen,3,united states,illinois,kankakee river kankakee river state park north america,1979,41.19987,-87.9783,
Amblema plicata,inhs,3862,preservedspecimen,7,united states,indiana,tippecanoe river 5 mi sw delphi north rd. north america,1987,40.56911,-86.76427,
Amblema plicata,inhs,16033,preservedspecimen,1,united states,kentucky,mississippi river s of columbus 2.2 mi nw jct. s.r. 123 & 1300 small backwater area along e bank river mile 935.0 north america,1988,36.69953,-89.09466,
Amblema plicata,inhs,25239,preservedspecimen,1,united states,illinois,salt fork vermilion river 2.5 mi n catlin confluence with middle fork north america,2000,40.10374,-87.71812,
Amblema plicata,inhs,11672,preservedspecimen,3,united states,illinois,illinois river below meredosia alton pool river mile 69.0 north america,1966,39.80204,-90.5897,
Amblema plicata,inhs,5336,preservedspecimen,2,united states,indiana,wabash river peru s.r. 21 bridge north america,1988,40.7536,-86.05714,
Amblema plicata,uf,3474-mollusca,preservedspecimen,1,united states,michigan,grand r. ada,1947,,,
Amblema plicata,inhs,14785,preservedspecimen,15,united states,illinois,mississippi river head of dillon island river mile 342 north america,1986,40.12541,-91.50805,
Amblema plicata,inhs,33249,preservedspecimen,1,united states,illinois,mississippi river 4 mi n cordova near mouth wapsipinicon river river mile 507 north america,1999,41.731,-90.3156,
Amblema plicata,inhs,19302,preservedspecimen,1,united states,indiana,wabash river 3.5 mi se new haven illinois at island north america,1996,37.8632,-88.07014,
Amblema plicata,omnh,15062,preservedspecimen,1,united states,missouri,carthage,1979,,,
Amblema plicata,inhs,11104,preservedspecimen,1,united states,indiana,sugar creek 4 mi wsw fairland co. rd. 275n bridge north america,1990,39.56416,-85.93826,
Amblema plicata,inhs,1257,preservedspecimen,1,united states,illinois,pecatonica river pecatonica north america,,42.31686,-89.3594,
Amblema plicata,inhs,7343,preservedspecimen,1,united states,indiana,wabash river 1.75 mi n mt. carmel at old dam north america,1988,38.4352,-87.74061,
Amblema plicata,inhs,1147,preservedspecimen,1,united states,illinois,quiver creek bar [near havana] north america,1881,40.34267,-89.99189,
Amblema plicata,inhs,512,preservedspecimen,12,united states,illinois,rock river above oregon 1st to 2nd island north america,,42.02548,-89.33254,
Amblema plicata,omnh,15459,preservedspecimen,1,united states,oklahoma,clayton,1988,34.539222,-95.462316,
Amblema plicata,uf,504857-mollusca,preservedspecimen,1,united states,arkansas,arkansas river huffs island park,1997,,,
Amblema plicata,ncsm,7034,preservedspecimen,10,united states,tennessee,clinch river at frost ford 3.7 air miles e of tn 31-33 [main street] crossing [point estimated 11.5 air miles nnw center rogersville] [sneedville quad].,1978,36.531000000000006,-83.1509,
Amblema plicata,ncsm,7040,preservedspecimen,2,united states,tennessee,richland creek at rt. 4209 (tn 273[/(prospect elkton road] 3.2 air miles [wsw] of elkton and us 3 [elkton quad].,1981,35.0461,-86.9492,
Amblema plicata,ncsm,33734,preservedspecimen,32,united states,tennessee,tennessee river trm 106.7 [point estimated 0.8 miles east center rockport] [rockport quad].,1997,35.9431,-88.0036,
Amblema plicata,ncsm,33742,preservedspecimen,14,united states,tennessee,clinch river shoal area ca. 100 yards below mouth of briar creek and highway 33 junction with cane valley road ca.3 [air] miles [ssw center] sneedville  [swan island quad].,1997,36.4984,-83.2572,
Amblema plicata,ncsm,33743,preservedspecimen,4,united states,tennessee,clinch river river mile 174.2 below briar fork creek [brier creek?] [1.61 air miles se center of evanston] [swan island quad].,1997,36.4922,-83.2653,
Amblema plicata,ncsm,40871,preservedspecimen,20,united states,tennessee,clinch river river mile 174.8 at briar fork [3.15 air miles sw center sneedville] [swan island quad].,1997,36.4981,-83.2576,
Amblema plicata,usnm,58265,preservedspecimen,2,united states,alabama,alabama river,,,,
Amblema plicata,usnm,677363,preservedspecimen,2,united states,illinois,between paris + pekin,1908,,,
Amblema plicata,usnm,795026,preservedspecimen,2,united states,missouri,mississippi river saverton river mile 302,,,,
Amblema plicata,usnm,134871,preservedspecimen,2,united states,alabama,coosa river eureka,,,,
Amblema plicata,usnm,745929,preservedspecimen,8,united states,wisconsin,mississippi river seneca lynxville,1907,,,
Amblema plicata,usnm,540116,preservedspecimen,2,united states,iowa,skunk river,,,,
Amblema plicata,usnm,508534,preservedspecimen,2,united states,iowa,sny magill,1921,,,
Amblema plicata,usnm,512247,preservedspecimen,2,united states,louisiana,n of marquette,1920,,,
Amblema plicata,usnm,745379,preservedspecimen,12,united states,ohio,muskingum river waterford below dam at beverly,1962,,,
Amblema plicata,usnm,782844,preservedspecimen,6,united states,missouri,bourbeuse river noser hill,1977,,,
Amblema plicata,usnm,521463,preservedspecimen,1,united states,iowa,,1881,,,
Amblema plicata,usnm,535179,preservedspecimen,4,united states,iowa,keokuk,,,,
Amblema plicata,usnm,745961,preservedspecimen,14,united states,iowa,mendon mcgregor,1907,,,
Amblema plicata,usnm,521458,preservedspecimen,7,united states,iowa,atwood,1890,,,
Amblema plicata,usnm,677083,preservedspecimen,2,united states,ohio,auglaize river defiance,1908,,,
Amblema plicata,usnm,1018010,preservedspecimen,8,united states,ohio,muskingham river lowell,1965,,,
Amblema plicata,usnm,540184,preservedspecimen,4,united states,iowa,big sioux river,1910,,,
Amblema plicata,usnm,540113,preservedspecimen,4,united states,iowa,rome,1906,,,
Amblema plicata,usnm,535296,preservedspecimen,100,united states,alabama,tennessee river decatur,1933,,,
Amblema plicata,usnm,738522,preservedspecimen,12,united states,kansas,neosho river,1957,,,
Amblema plicata,usnm,514924,preservedspecimen,4,united states,illinois,mississippi river aledo,,,,
Amblema plicata,usnm,118291,preservedspecimen,2,united states,indiana,white river,,,,
Amblema plicata,usnm,130201,preservedspecimen,8,united states,mississippi,pearl river jackson,,,,
Amblema plicata,usnm,745740,preservedspecimen,8,united states,wisconsin,medary behind railroad bridge and lacrosse slightly east of the mississippi river,1907,,,
Amblema plicata,usnm,513708,preservedspecimen,4,united states,kansas,neosho river,,,,
Amblema plicata,usnm,40778,preservedspecimen,14,united states,illinois,illinois river,,,,
Amblema plicata,usnm,84268,preservedspecimen,4,united states,indiana,crawfordville sugar creek,,,,
Amblema plicata,usnm,133453,preservedspecimen,2,united states,kansas,onaga,,,,
Amblema plicata,ncsm,48361,preservedspecimen,1,united states,kentucky,green river [point estimated 0.44 air miles sse center] munfordville [munfordville quad].,1979,37.2691,-85.8837,
Amblema plicata,ncsm,100871,preservedspecimen,7,united states,tennessee,holston river mcbee island adjacent to hugh faust property [point estimated 4.31 air miles w center new market in between the terminus of nance island road and calf island] [mascot quad].,2011,36.1113,-83.629,
Amblema plicata,usnm,528684,preservedspecimen,6,united states,iowa,keokuk,,,,
Amblema plicata,usnm,530747,preservedspecimen,2,united states,kansas,neosho river,1939,,,
Amblema plicata,inhs,1522,preservedspecimen,1,united states,illinois,salt fork vermilion river 2.5 mi n catlin confluence with middle fork north america,1980,40.10374,-87.71812,
Amblema plicata,inhs,86229,preservedspecimen,1,united states,illinois,kankakee river aroma park north america,2014,41.0748,-87.8028,
Amblema plicata,bmsm,116653,preservedspecimen,1,united states,louisiana,mamou irrigation canal hwy 97 & 368,,,,
Amblema plicata,bmsm,90216,preservedspecimen,1,united states,texas,sabine river,,,,
Amblema plicata,inhs,84593,preservedspecimen,1,united states,minnesota,mississippi river from pigseye island number one down to newport up and down on interstate 494 river mile 831- 835 north america,2015,44.88707,-93.01789,
Amblema plicata,inhs,84612,preservedspecimen,1,united states,wisconsin,st. croix river 4.7 mi nnw st. croix falls north america,2015,45.470623,-92.682195,
Amblema plicata,inhs,5774,preservedspecimen,1,united states,illinois,little wabash river 1.5 mi s carmi possum bridge north america,1988,38.05984,-88.15743,
Amblema plicata,inhs,176,preservedspecimen,1,united states,wisconsin,oconomowoc river 1-5 mi above mouth north america,,43.0924,-88.60834,
Amblema plicata,inhs,6687,preservedspecimen,2,united states,illinois,wabash river mt. carmel north america,1985,38.41611,-87.74372,
